Time,weaPAtm,weaTDewPoi,weaTDryBul,weaRelHum,weaNOpa,weaCelHei,weaNTot,weaWinSpe,weaWinDir,weaHHorIR,weaHDirNor,weaHGloHor,weaHDifHor,weaSolZen,weaTBlaSky,weaTWetBul,weaSolTim,weaCloTim,lat,lon
10396800,101325,282.05,286.45,0.75,0.8,2130,0.8,2.6,2.44346,352.368,44.807,266.725,245.45,0.981273,278.341,283.943,10397500,10396800,0.732689,-1.53449
10400400,101325,282.05,287.55,0.7,1,2130,1,2.1,4.18879,366.821,13.151,281.998,270.473,0.796178,282.87,284.408,10401100,10400400,0.732689,-1.53449
10404000,101325,282.55,288.15,0.7,1,1160,1,1.5,5.23599,367.977,13.7776,326.607,313.315,0.632544,283.578,284.95,10404700,10404000,0.732689,-1.53449
10407600,101325,282.05,288.75,0.65,1,1010,1,2.6,5.75959,370.723,2.62431,394.209,392.187,0.515734,284.05,284.91,10408300,10407600,0.732689,-1.53449
10411200,101325,282.55,289.25,0.65,1,1010,1,2.1,0.523599,371.354,4.22212,447.277,444.615,0.483548,284.661,285.352,10411900,10411200,0.732689,-1.53449
10414800,101325,282.55,288.75,0.67,1,760,1,2.6,6.28219,368.444,3.40769,379.056,375.56,0.551477,284.169,285.144,10415500,10414800,0.732689,-1.53449
10418400,101325,283.15,288.15,0.72,1,700,1,3.1,3.14159,369.722,2.217,299.216,296.764,0.689698,283.719,285.175,10419100,10418400,0.732689,-1.53449
10422000,101325,284.25,289.25,0.72,1,880,1,3.6,3.83972,374.907,3.6623,246.496,246.215,0.863342,285.061,286.176,10422700,10422000,0.732689,-1.53449
10425600,101325,283.15,289.25,0.67,1,880,1,2.1,3.66519,363.128,86.0193,229.285,195.994,1.05246,284.802,285.59,10426300,10425600,0.732689,-1.53449
10429200,101325,283.15,289.85,0.65,0.7,1830,0.8,2.6,1.22173,351.441,113.32,165.586,121.948,1.24655,280.791,285.882,10429900,10429200,0.732689,-1.53449
10432800,101325,283.15,289.25,0.67,0.7,1830,0.7,2.1,2.79253,337.69,31.0119,47.8669,43.4266,1.43899,280.209,285.59,10433500,10432800,0.732689,-1.53449
10436400,101325,282.55,287.05,0.75,0.3,2000,0.3,2.1,3.31613,320.018,1.33681,4.06061,2.4375,1.62411,275.46,284.496,10437100,10436400,0.732689,-1.53449
10440000,101325,281.45,285.35,0.77,0.2,2000,0.2,3.1,1.91986,307.056,0.0001,0.0001,0.0001,1.79564,272.905,283.131,10440700,10440000,0.732689,-1.53449
10443600,101325,281.45,284.25,0.83,0.011,2000,0.011,3.1,1.74533,295.442,0.0001,0.0001,0.0001,1.94551,269.815,282.684,10444300,10443600,0.732689,-1.53449
10447200,101325,280.95,283.15,0.86,0.011,2000,0.011,3.1,1.5708,313.996,0.0001,0.0001,0.0001,2.06312,268.659,281.913,10447900,10447200,0.732689,-1.53449
10450800,101325,280.95,281.45,0.96,1,60,1,3.1,1.0472,330.994,0.0001,0.0001,0.0001,2.13612,276.614,281.121,10451500,10450800,0.732689,-1.53449
10454400,101325,280.95,280.95,0.989,1,30,1,2.6,0.698132,329.744,0.0001,0.0001,0.0001,2.15406,276.123,280.862,10455100,10454400,0.732689,-1.53449
10458000,101325,280.35,280.95,0.96,1,30,1,2.1,2.0944,327.5,0.0001,0.0001,0.0001,2.11394,275.983,280.627,10458700,10458000,0.732689,-1.53449
10461600,101325,279.85,280.35,0.96,1,30,1,2.1,0.174533,324.5,0.0001,0.0001,0.0001,2.0222,275.277,280.034,10462300,10461600,0.732689,-1.53449
10465200,101325,279.25,279.85,0.96,1,60,1,2.1,0.174533,316.859,0.0001,0.0001,0.0001,1.89067,274.646,279.54,10465900,10465200,0.732689,-1.53449
10468800,101325,279.25,280.35,0.93,0.8,1520,0.8,2.1,5.23599,306.089,0.0001,0.0001,0.0001,1.73125,271.771,279.795,10469500,10468800,0.732689,-1.53449
10472400,101325,278.75,279.85,0.93,0.8,1520,0.8,1.5,2.96706,315.934,0.0001,10.625,10.725,1.55353,271.171,279.305,10473100,10472400,0.732689,-1.53449
10476000,101325,279.85,280.35,0.96,1,30,1,1.5,5.58505,324.765,10.0743,67.7404,65.1629,1.36475,275.277,280.034,10476700,10476000,0.732689,-1.53449
10479600,101325,281.45,281.45,0.989,0.9,1520,0.9,2.1,4.01426,337.282,11.4838,109.763,109.056,1.17075,274.805,281.36,10480300,10479600,0.732689,-1.53449
10483200,101325,282.05,284.85,0.83,1,2740,1,1.5,5.58505,343.793,197.927,322.88,198.239,0.977272,280.214,283.253,10483900,10483200,0.732689,-1.53449
10486800,101325,283.75,288.75,0.72,0.4,7620,0.6,3.1,4.01426,339.764,541.883,637.921,252.648,0.791901,277.914,285.721,10487500,10486800,0.732689,-1.53449
10490400,101325,283.15,292.05,0.57,0.1,2000,0.3,2.6,5.58505,344.707,679.584,782.774,223.028,0.627765,278.765,286.763,10491100,10490400,0.732689,-1.53449
10494000,101325,280.95,293.75,0.44,0.1,2000,0.2,3.1,0.523599,357.5,616.75,814.439,276.236,0.510372,279.874,286.286,10494700,10494000,0.732689,-1.53449
10497600,101325,280.95,295.35,0.4,0.4,2000,0.4,4.1,5.58505,369.611,485.84,794.504,356.169,0.478118,283.604,286.897,10498300,10497600,0.732689,-1.53449
10501200,101325,281.45,295.95,0.4,0.4,2000,0.4,3.6,0.349066,368.913,513.014,780.865,350.082,0.546759,284.3,287.359,10501900,10501200,0.732689,-1.53449
10504800,101325,280.35,297.05,0.34,0.2,2000,0.2,4.1,0.349066,367.942,576.518,731.958,267.887,0.685777,283.832,287.136,10505500,10504800,0.732689,-1.53449
10508400,101325,283.15,296.45,0.43,0.2,2000,0.2,7.2,0.523599,367.348,458.396,493.544,192.062,0.859933,283.922,288.253,10509100,10508400,0.732689,-1.53449
10512000,101325,282.05,295.95,0.41,0.2,2000,0.2,6.2,1.0472,354.491,394.644,329.4,148.66,1.04929,283.184,287.527,10512700,10512000,0.732689,-1.53449
10515600,101325,280.35,294.25,0.41,0.011,2000,0.011,5.2,1.22173,337.5,352.417,225.313,103.419,1.24342,279.049,286.21,10516300,10515600,0.732689,-1.53449
10519200,101325,279.25,292.05,0.43,0.011,2000,0.011,3.1,1.39626,326.5,121.626,69.062,50.8393,1.43573,276.705,284.798,10519900,10519200,0.732689,-1.53449
10522800,101325,278.75,289.85,0.48,0.011,2000,0.011,4.1,1.22173,317.417,0.0001,7.2119,5.78571,1.6206,274.503,283.732,10523500,10522800,0.732689,-1.53449
10526400,101325,278.75,288.15,0.54,0.011,2000,0.2,3.1,0.174533,308.165,0.0001,0.0001,0.0001,1.79175,272.893,283.084,10527100,10526400,0.732689,-1.53449
10530000,101325,278.75,285.35,0.64,0.011,2000,0.011,2.1,2.44346,296.606,0.0001,0.0001,0.0001,1.94115,270.242,281.799,10530700,10530000,0.732689,-1.53449
10533600,101325,278.75,283.15,0.74,0.011,2000,0.011,2.1,5.93412,298.759,0.0001,0.0001,0.0001,2.05826,268.158,280.81,10534300,10533600,0.732689,-1.53449
10537200,101325,279.85,283.15,0.8,0.3,2000,0.3,1.5,5.58505,298.147,0.0001,0.0001,0.0001,2.13084,271.102,281.366,10537900,10537200,0.732689,-1.53449
10540800,101325,280.35,282.05,0.89,0.011,2000,0.011,2.6,4.88692,286.583,0.0001,0.0001,0.0001,2.14859,267.48,281.118,10541500,10540800,0.732689,-1.53449
10544400,101325,279.85,280.95,0.93,0.011,2000,0.011,2.1,3.31613,287.635,0.0001,0.0001,0.0001,2.10856,266.324,280.383,10545100,10544400,0.732689,-1.53449
10548000,101325,280.35,282.05,0.89,0.011,2000,0.011,2.1,6.28219,286.106,0.0001,0.0001,0.0001,2.01712,267.48,281.118,10548700,10548000,0.732689,-1.53449
10551600,101325,279.25,280.35,0.93,0.011,2000,0.011,3.1,5.58505,282.824,0.0001,0.0001,0.0001,1.88596,265.62,279.795,10552300,10551600,0.732689,-1.53449
10555200,101325,279.25,280.95,0.89,0.011,2000,0.011,2.6,5.58505,278.382,0.0001,0.898649,0.0001,1.7269,266.188,280.054,10555900,10555200,0.732689,-1.53449
10558800,101325,278.15,279.25,0.93,0.011,2000,0.011,2.1,5.41052,283.286,155.177,20.229,15.4991,1.54946,264.329,278.717,10559500,10558800,0.732689,-1.53449
10562400,101325,280.95,282.55,0.89,0.011,2000,0.011,1.5,4.01426,301.131,469.91,155.275,45.2155,1.36085,268.089,281.602,10563100,10562400,0.732689,-1.53449
10566000,101325,282.55,286.45,0.78,0.011,2000,0.011,1.5,5.41052,317.733,720.639,354.079,68.2159,1.16692,272.154,284.256,10566700,10566000,0.732689,-1.53449
10569600,101325,279.25,290.35,0.48,0.011,2000,0.011,2.6,5.06145,329.156,807.9,551.125,88.75,0.973359,275.094,284.137,10570300,10569600,0.732689,-1.53449
10573200,101325,279.25,292.55,0.42,0.011,2000,0.011,2.1,6.28219,338.517,863.902,721.757,103.675,0.787714,277.179,285.042,10573900,10573200,0.732689,-1.53449
10576800,101325,280.35,294.25,0.41,0.011,2000,0.011,3.1,5.23599,350,897.252,850.536,113.422,0.623079,279.049,286.21,10577500,10576800,0.732689,-1.53449
10580400,101325,280.95,297.05,0.36,0.011,2000,0.011,5.2,6.28219,359.837,909.459,922.247,119.59,0.505093,281.847,287.497,10581100,10580400,0.732689,-1.53449
10584000,101325,281.45,297.55,0.36,0.011,2000,0.011,5.2,0.872665,357.783,914.03,940.477,121.062,0.472756,282.44,287.87,10584700,10584000,0.732689,-1.53449
10587600,101325,280.35,297.05,0.34,0.011,2000,0.011,5.2,0.872665,357.532,910.475,903.33,118.028,0.542098,281.705,287.136,10588300,10587600,0.732689,-1.53449
10591200,101325,280.35,297.55,0.33,0.011,2000,0.011,5.2,0.349066,358.9,885.651,803.331,110.66,0.681902,282.179,287.318,10591900,10591200,0.732689,-1.53449
10594800,101325,279.85,297.55,0.32,0.011,2000,0.011,5.2,6.28219,356.232,845.68,658.149,98.2589,0.856556,282.06,287.131,10595500,10594800,0.732689,-1.53449
10598400,101325,278.75,297.05,0.31,0.011,2000,0.011,5.2,0.174533,351.343,776.02,471.778,80.3036,1.04614,281.322,286.586,10599100,10598400,0.732689,-1.53449
10602000,101325,278.15,295.95,0.32,0.011,2000,0.011,4.6,0.174533,343.55,642.631,273.526,59.2812,1.2403,280.137,285.976,10602700,10602000,0.732689,-1.53449
10605600,101325,275.95,294.25,0.3,0.011,2000,0.011,3.1,0.349066,331.518,335.5,88.3557,34.8245,1.43249,277.999,284.412,10606300,10605600,0.732689,-1.53449
10609200,101325,275.95,291.45,0.36,0.011,2000,0.011,3.1,0.174533,319.19,38.5805,7.90591,7.26923,1.6171,275.353,283.313,10609900,10609200,0.732689,-1.53449
10612800,101325,277.05,288.75,0.46,0.011,2000,0.011,0.000001,0.001,309.881,0.0001,0.0001,0.0001,1.78789,273.063,282.586,10613500,10612800,0.732689,-1.53449
10616400,101325,279.85,286.45,0.64,0.011,2000,0.011,2.6,4.88692,305.473,0.0001,0.0001,0.0001,1.93683,271.537,282.768,10617100,10616400,0.732689,-1.53449
10620000,101325,280.95,285.35,0.75,0.011,2000,0.011,2.1,4.71239,301.021,0.0001,0.0001,0.0001,2.05345,270.746,282.93,10620700,10620000,0.732689,-1.53449
10623600,101325,279.25,284.25,0.72,0.011,2000,0.011,2.6,4.36332,296.167,0.0001,0.0001,0.0001,2.12563,269.315,281.624,10624300,10623600,0.732689,-1.53449
10627200,101325,279.85,283.75,0.77,0.011,2000,0.011,2.1,4.36332,298,0.0001,0.0001,0.0001,2.14319,268.978,281.646,10627900,10627200,0.732689,-1.53449
10630800,101325,277.55,285.35,0.59,0.011,2000,0.011,2.6,4.71239,301,0.0001,0.0001,0.0001,2.10326,269.964,281.27,10631500,10630800,0.732689,-1.53449
10634400,101325,277.05,285.95,0.55,0.011,2000,0.011,2.1,4.71239,303,0.0001,0.0001,0.0001,2.01212,270.415,281.348,10635100,10634400,0.732689,-1.53449
10638000,101325,278.15,285.95,0.59,0.011,2000,0.011,1.5,4.71239,297.783,0.0001,0.0001,0.0001,1.88134,270.671,281.787,10638700,10638000,0.732689,-1.53449
10641600,101325,276.45,283.15,0.64,0.011,2000,0.011,2.1,4.71239,289.096,0.261364,0.925234,0.0001,1.72263,267.628,279.86,10642300,10641600,0.732689,-1.53449
10645200,101325,278.75,282.55,0.77,0.011,2000,0.011,3.1,4.71239,292.073,43.9716,18.107,20.7936,1.54546,267.59,280.532,10645900,10645200,0.732689,-1.53449
10648800,101325,280.35,283.75,0.8,0.011,2000,0.011,2.1,4.53786,309.594,290.464,135.933,66.1268,1.35704,269.092,281.929,10649500,10648800,0.732689,-1.53449
10652400,101325,280.35,289.85,0.54,0.011,2000,0.011,2.6,4.88692,330.437,533.359,327.353,108.312,1.16317,274.877,284.509,10653100,10652400,0.732689,-1.53449
10656000,101325,280.35,293.15,0.44,0.011,2000,0.011,4.1,4.36332,348.584,658.937,522.396,143.643,0.969534,278.006,285.812,10656700,10656000,0.732689,-1.53449
10659600,101325,280.95,297.55,0.35,0.011,2000,0.011,5.2,4.88692,366.168,736.771,699.209,170.375,0.78362,282.322,287.687,10660300,10659600,0.732689,-1.53449
10663200,101325,278.15,300.35,0.24,0.011,2000,0.011,6.2,5.41052,369.966,785.392,833.945,186.941,0.618485,284.302,287.459,10663900,10663200,0.732689,-1.53449
10666800,101325,276.45,300.95,0.21,0.011,2000,0.011,5.2,5.23599,372.958,808.43,911.275,195.412,0.499898,284.452,287.181,10667500,10666800,0.732689,-1.53449
10670400,101325,276.45,302.05,0.19,0.011,2000,0.011,5.2,5.23599,376.96,814.57,933.794,197.874,0.467463,285.492,287.408,10671100,10670400,0.732689,-1.53449
10674000,101325,276.45,302.55,0.19,0.011,2000,0.011,4.1,5.75959,385.578,743.069,858.178,222.398,0.537495,285.964,287.721,10674700,10674000,0.732689,-1.53449
10677600,101325,277.55,302.05,0.21,0.3,2000,0.3,3.1,4.18879,394.591,713.995,771.779,218.078,0.678072,288.63,287.887,10678300,10677600,0.732689,-1.53449
10681200,101325,277.05,303.15,0.19,0.2,2000,0.2,4.1,4.71239,394.776,666.361,623.993,176.225,0.853213,288.845,288.095,10681900,10681200,0.732689,-1.53449
10684800,101325,276.45,303.15,0.18,0.2,2000,0.2,2.6,5.41052,392.229,529.335,416.638,146.347,1.04302,288.695,287.843,10685500,10684800,0.732689,-1.53449
10688400,101325,275.35,302.55,0.17,0.2,2000,0.2,2.6,4.18879,384.152,375.294,235.931,107.012,1.2372,287.847,287.225,10689100,10688400,0.732689,-1.53449
10692000,101325,278.15,299.85,0.25,0.2,2000,0.2,3.1,4.88692,375.11,133.833,67.8164,49.4347,1.42927,285.971,287.34,10692700,10692000,0.732689,-1.53449
10695600,101325,278.15,298.15,0.28,0.2,2000,0.2,2.6,4.71239,359.377,0.0001,5.72727,4.27778,1.61363,284.35,286.79,10696300,10695600,0.732689,-1.53449
10699200,101325,278.15,295.35,0.33,0.011,2000,0.011,3.6,4.01426,338.111,0.0001,0.0001,0.0001,1.78405,279.569,285.716,10699900,10699200,0.732689,-1.53449
10702800,101325,278.15,292.55,0.39,0.011,2000,0.011,4.1,4.18879,331.833,0.0001,0.0001,0.0001,1.93254,276.918,284.593,10703500,10702800,0.732689,-1.53449
10706400,101325,278.15,292.05,0.4,0.011,2000,0.011,3.6,4.53786,325.5,0.0001,0.0001,0.0001,2.04869,276.445,284.358,10707100,10706400,0.732689,-1.53449
10710000,101325,278.75,289.85,0.48,0.011,2000,0.011,4.6,4.01426,316.5,0.0001,0.0001,0.0001,2.12048,274.503,283.732,10710700,10710000,0.732689,-1.53449
10713600,101325,277.55,288.15,0.5,0.011,2000,0.011,4.1,4.18879,314.611,0.0001,0.0001,0.0001,2.13787,272.613,282.598,10714300,10713600,0.732689,-1.53449
10717200,101325,276.45,289.85,0.41,0.011,2000,0.011,4.1,4.01426,317.866,0.0001,0.0001,0.0001,2.09804,273.961,282.798,10717900,10717200,0.732689,-1.53449
10720800,101325,276.45,289.25,0.43,0.011,2000,0.011,4.1,4.36332,313.539,0.0001,0.0001,0.0001,2.0072,273.393,282.595,10721500,10720800,0.732689,-1.53449
10724400,101325,276.45,288.15,0.46,0.011,2000,0.011,3.6,4.36332,307.702,0.0001,0.0001,0.0001,1.87679,272.354,282.104,10725100,10724400,0.732689,-1.53449
10728000,101325,277.55,286.45,0.55,0.011,2000,0.011,4.1,4.18879,306.906,0.0001,0.871429,0.0001,1.71843,271.005,281.77,10728700,10728000,0.732689,-1.53449
10731600,101325,278.15,286.45,0.57,0.1,2000,0.1,4.1,4.18879,317,142.072,21.4308,16.6889,1.54155,272.27,281.994,10732300,10731600,0.732689,-1.53449
10735200,101325,279.25,289.85,0.5,0.011,2000,0.011,5.2,4.18879,327,447.476,159.858,49.7938,1.35331,274.62,283.993,10735900,10735200,0.732689,-1.53449
10738800,101325,279.85,292.05,0.45,0.011,2000,0.011,3.6,4.18879,337.333,685.464,351.122,75.3646,1.15951,276.846,285.087,10739500,10738800,0.732689,-1.53449
10742400,101325,280.35,294.25,0.41,0.011,2000,0.011,6.2,4.36332,349.939,776.201,544.843,97.3333,0.965799,279.049,286.21,10743100,10742400,0.732689,-1.53449
10746000,101325,280.95,297.05,0.36,0.011,2000,0.011,6.2,4.53786,360.257,837.162,718.205,113.106,0.77962,281.847,287.497,10746700,10746000,0.732689,-1.53449
10749600,101325,281.45,298.15,0.35,0.011,2000,0.011,7.2,4.53786,370.371,871.395,843.717,124.005,0.613987,283.01,288.132,10750300,10749600,0.732689,-1.53449
10753200,101325,281.45,300.95,0.29,0.011,2000,0.011,6.2,3.83972,379.635,889.246,920.478,130.372,0.494789,285.667,288.95,10753900,10753200,0.732689,-1.53449
10756800,101325,281.45,302.05,0.28,0.011,2000,0.011,6.2,4.36332,385.232,900.554,939.723,131.563,0.462241,286.712,289.499,10757500,10756800,0.732689,-1.53449
10760400,101325,280.35,303.75,0.23,0.011,2000,0.011,5.2,4.18879,401.525,827.075,904.327,190.18,0.532952,288.059,289.474,10761100,10760400,0.732689,-1.53449
10764000,101325,277.55,303.75,0.19,0.6,1520,0.6,3.6,4.36332,406.758,603.193,724.485,251.465,0.674288,292.021,288.469,10764700,10764000,0.732689,-1.53449
10767600,101325,276.45,300.95,0.21,0.7,1520,0.7,7.7,4.88692,397.075,457.085,521.266,210.215,0.849905,289.893,287.181,10768300,10767600,0.732689,-1.53449
10771200,101325,279.25,300.35,0.26,0.6,2130,0.6,4.1,4.36332,400.685,301.387,330.224,171.443,1.03992,289.172,287.892,10771900,10771200,0.732689,-1.53449
10774800,101325,279.25,300.35,0.26,0.8,2130,0.8,5.2,4.01426,408.907,202.582,185.614,127.613,1.23413,291.159,287.892,10775500,10774800,0.732689,-1.53449
10778400,101325,277.05,299.85,0.23,0.8,1830,0.8,3.1,5.41052,374.479,118.335,84.2248,58.2569,1.42606,290.127,286.911,10779100,10778400,0.732689,-1.53449
10782000,101325,275.35,288.75,0.41,0.8,2440,0.8,9.8,0.349066,322.173,4.08512,5.6108,4.73986,1.61017,278.974,281.943,10782700,10782000,0.732689,-1.53449
10785600,101325,271.45,285.95,0.37,0.2,2000,0.2,8.8,6.28219,295.131,0.0001,0.0001,0.0001,1.78024,271.115,279.289,10786300,10785600,0.732689,-1.53449
10789200,101325,271.45,284.85,0.4,0.011,2000,0.011,6.7,0.349066,295,0.0001,0.0001,0.0001,1.92829,268.048,278.785,10789900,10789200,0.732689,-1.53449
10792800,101325,272.55,285.95,0.4,0.011,2000,0.011,5.2,0.174533,301,0.0001,0.0001,0.0001,2.04398,269.348,279.642,10793500,10792800,0.732689,-1.53449
10796400,101325,272.05,285.35,0.4,0.2,2000,0.2,6.2,0.523599,303.094,0.0001,0.0001,0.0001,2.11539,270.692,279.175,10797100,10796400,0.732689,-1.53449
10800000,101325,272.05,284.25,0.43,0.2,2000,0.2,3.6,0.349066,298.606,0.0001,0.0001,0.0001,2.13263,269.648,278.642,10800700,10800000,0.732689,-1.53449
10803600,101325,272.55,283.75,0.46,0.2,2000,0.2,2.6,6.28219,299.46,0.0001,0.0001,0.0001,2.0929,269.294,278.56,10804300,10803600,0.732689,-1.53449
10807200,101325,273.75,282.55,0.54,0.5,2000,0.5,2.1,5.93412,305.927,0.0001,0.0001,0.0001,2.00236,270.144,278.374,10807900,10807200,0.732689,-1.53449
10810800,101325,274.25,281.45,0.61,0.8,3050,0.8,2.6,5.23599,304.047,0.0001,0.0001,0.0001,1.87233,271.659,278.088,10811500,10810800,0.732689,-1.53449
10814400,101325,275.35,281.45,0.66,0.4,2000,0.4,2.1,5.23599,293.541,0.713768,0.592342,0.208333,1.71432,268.962,278.539,10815100,10814400,0.732689,-1.53449
10818000,101325,274.85,280.95,0.66,0.3,2000,0.3,3.1,4.71239,293,79.5481,19.1523,20.1667,1.53772,267.838,278.094,10818700,10818000,0.732689,-1.53449
10821600,101325,276.45,282.05,0.68,0.2,2000,0.2,3.1,5.06145,297.586,411.446,158.623,55.5,1.34967,268.601,279.257,10822300,10821600,0.732689,-1.53449
10825200,101325,275.35,285.95,0.49,0.011,2000,0.011,3.6,4.36332,307.641,670.549,357.386,80.5,1.15594,270.015,280.677,10825900,10825200,0.732689,-1.53449
10828800,101325,274.85,289.25,0.38,0.011,2000,0.011,4.1,4.36332,316.54,777.52,555.707,104.3,0.962154,273.012,281.931,10829500,10828800,0.732689,-1.53449
10832400,101325,274.85,290.35,0.35,0.011,2000,0.011,5.2,4.18879,322.476,835.141,726.857,122.325,0.775715,274.05,282.346,10833100,10832400,0.732689,-1.53449
10836000,101325,274.25,292.05,0.31,0.011,2000,0.011,6.2,4.53786,327.979,875.416,858.119,133.833,0.609585,275.509,282.999,10836700,10836000,0.732689,-1.53449
10839600,101325,271.45,293.75,0.22,0.011,2000,0.011,6.2,4.36332,339.331,900.506,948.559,144.211,0.489768,276.423,282.7,10840300,10839600,0.732689,-1.53449
10843200,101325,271.45,295.35,0.2,0.2,2000,0.2,6.7,4.88692,351.984,737.558,870.696,213.655,0.457091,280.027,283.382,10843900,10843200,0.732689,-1.53449
10846800,101325,271.45,294.85,0.21,0.5,2000,0.5,7.2,4.88692,359.537,570.973,758.947,264.54,0.528468,281.326,283.243,10847500,10846800,0.732689,-1.53449
10850400,101325,272.05,295.95,0.2,0.6,1830,0.6,7.2,5.06145,367.196,377.732,571.309,255.031,0.670551,283.151,283.767,10851100,10850400,0.732689,-1.53449
10854000,101325,272.05,294.85,0.22,0.8,1830,0.8,7.7,5.06145,368.741,214.606,389.024,243.934,0.84663,284.037,283.425,10854700,10854000,0.732689,-1.53449
10857600,101325,270.95,294.25,0.21,0.8,2440,0.8,5.7,5.41052,358.078,263.534,319.928,191.38,1.03685,283.179,282.852,10858300,10857600,0.732689,-1.53449
10861200,101325,271.45,292.55,0.24,0.7,2440,0.7,7.2,5.23599,345.734,221.85,192.959,115.6,1.23107,280.559,282.235,10861900,10861200,0.732689,-1.53449
10864800,101325,269.85,292.55,0.21,0.4,2000,0.4,7.7,5.41052,332.125,102.285,70.8862,57.8077,1.42288,278.201,281.741,10865500,10864800,0.732689,-1.53449
10868400,101325,269.25,290.35,0.24,0.2,2000,0.6,5.2,5.41052,313.055,23.6192,9.25481,7.00962,1.60674,274.738,280.742,10869100,10868400,0.732689,-1.53449
10872000,101325,267.05,288.75,0.22,0.011,2000,0.011,6.7,5.58505,292.977,0.0001,0.0001,0.0001,1.77646,270.627,279.367,10872700,10872000,0.732689,-1.53449
10875600,101325,272.05,283.15,0.46,0.011,2000,0.011,6.2,6.28219,283.516,0.0001,0.0001,0.0001,1.92408,266.592,278.075,10876300,10875600,0.732689,-1.53449
10879200,101325,273.15,282.05,0.54,0.011,2000,0.011,5.7,0.349066,280.524,0.0001,0.0001,0.0001,2.03932,265.817,277.952,10879900,10879200,0.732689,-1.53449
10882800,101325,273.75,280.95,0.61,0.011,2000,0.011,3.6,6.28219,273.616,0.0001,0.0001,0.0001,2.11037,264.921,277.652,10883500,10882800,0.732689,-1.53449
10886400,101325,273.75,278.15,0.73,0.011,2000,0.011,4.6,0.523599,269.054,0.0001,0.0001,0.0001,2.12746,262.281,276.137,10887100,10886400,0.732689,-1.53449
10890000,101325,274.25,278.75,0.73,0.011,2000,0.011,2.6,0.174533,266.967,0.0001,0.0001,0.0001,2.08785,262.963,276.687,10890700,10890000,0.732689,-1.53449
10893600,101325,272.55,277.55,0.7,0.011,2000,0.011,4.1,5.58505,261.417,0.0001,0.0001,0.0001,1.99761,261.436,275.361,10894300,10893600,0.732689,-1.53449
10897200,101325,272.55,276.45,0.76,0.011,2000,0.011,3.6,5.06145,260,0.0001,0.0001,0.0001,1.86795,260.4,274.789,10897900,10897200,0.732689,-1.53449
10900800,101325,272.55,276.45,0.76,0.011,2000,0.011,3.6,5.58505,260,0.0641026,1.5,0.0001,1.71029,260.4,274.789,10901500,10900800,0.732689,-1.53449
10904400,101325,272.55,276.45,0.76,0.011,2000,0.011,3.6,5.06145,262.528,85.9833,23.1058,22.8067,1.53397,260.4,274.789,10905100,10904400,0.732689,-1.53449
